,p-values-paired,p-values_r_fdr,significance:p_vlaue_r,significance:p_vlaue_r_fdr
15581,6.714659196152711e-06,1.6941103784655772e-05,True,True
15582,0.000764949916683667,0.0013912939366930248,True,True
15583,2.911447280446626e-11,1.7512274293076415e-10,True,True
15584,7.005295172513876e-13,5.660771546893428e-12,True,True
15585,4.4595827794093306e-07,1.3546561018866923e-06,True,True
15586,9.500524893833461e-10,4.439317488260023e-09,True,True
15587,0.0010769485634967858,0.001914809225443287,True,True
15588,1.7455193619962136e-19,5.889423237985271e-18,True,True
15589,2.7682794306046463e-11,1.6732689700383227e-10,True,True
15590,6.497138369274421e-12,4.380876866870243e-11,True,True
15591,0.00046033301774265354,0.000865881193543591,True,True
15592,1.5635706511421554e-08,5.987737308463918e-08,True,True
15593,1.6472948812045492e-22,1.489896286534481e-20,True,True
15594,0.40397561477076505,0.45330813544429793,False,False
15595,8.729533372179389e-05,0.00018467142910163966,True,True
15596,0.0029046236221463113,0.004825675425329633,True,True
15597,0.7306704941786624,0.763693900468078,False,False
15598,1.720075203808039e-14,1.8938367843074492e-13,True,True
15599,2.9930734493311994e-09,1.2884461459555563e-08,True,True
15600,4.673780623338255e-06,1.2092191143952127e-05,True,True
15601,1.2296797586075948e-05,2.976838260922954e-05,True,True
15602,5.888800872076058e-06,1.5002069763326043e-05,True,True
15603,6.873705004624292e-05,0.00014804046123286952,True,True
15604,0.07131548713673969,0.09430304962394198,False,False
15605,1.6662039465083247e-15,2.2175403063121195e-14,True,True
15606,0.0017388526101871817,0.0029963769417439964,True,True
15607,0.012017002809656,0.018101998913220042,True,True
15608,1.1306162766438225e-07,3.7807580679485163e-07,True,True
15609,0.14274207747851256,0.17759232181788293,False,False
15610,0.17535985830724343,0.21404236220289904,False,False
15611,3.6563264633859e-13,3.1130132900439344e-12,True,True
15612,0.00015068254153981233,0.0003058083770089589,True,True
15613,0.0312590428660737,0.04401695186757606,True,True
15614,5.544361780621392e-05,0.00012093289111140725,True,True
15615,0.00800979456067603,0.012424279521924974,True,True
15616,0.00392601105357358,0.006392256451506464,True,True
15617,0.008988920096472754,0.013831263442287953,True,True
15618,8.151651012384368e-05,0.00017340200866757782,True,True
15619,4.692327173599988e-13,3.91404886160984e-12,True,True
15620,0.7888932004791767,0.817475258729397,False,False
15621,3.1746699541151384e-06,8.438594161769352e-06,True,True
15622,0.03246573799220919,0.045597205188245025,True,True
15623,0.016359980206487056,0.024101881124600363,True,True
15624,0.1413434375858549,0.17610586976528264,False,False
15625,0.11325988307681438,0.14404509166987914,False,False
15626,1.0004161673600476e-07,3.368847815037977e-07,True,True
15627,0.2086551555400175,0.250574752308224,False,False
15628,0.002040867347978079,0.0034765785855755166,True,True
15629,3.054574688688772e-05,6.94221520156539e-05,True,True
15630,0.7554556981286968,0.7867432592942631,False,False
15631,0.2677813357704327,0.3135368425806036,False,False
15632,5.4046757371500195e-14,5.43140042811324e-13,True,True
15633,1.1415265729268561e-07,3.8128135242288164e-07,True,True
15634,2.7314149067708992e-05,6.262135701986367e-05,True,True
15635,4.976429011923614e-10,2.422310825048758e-09,True,True
15636,0.0614406333255094,0.0821940283044798,False,False
15637,0.3245884778933118,0.3731460674523831,False,False
15638,3.999157095821033e-07,1.2229675841796486e-06,True,True
15639,0.38291249257175164,0.4321147967844924,False,False
15640,0.04316995052620822,0.05935470810289878,True,False
15641,0.5855468745750297,0.6305131370868067,False,False
15642,0.00021072181043141455,0.00041841600864398696,True,True
15643,9.029899549886309e-07,2.622587671894519e-06,True,True
15644,5.030338037125645e-08,1.7748997057055867e-07,True,True
15645,1.1713947556684491e-05,2.8485817845164383e-05,True,True
15646,0.9042039251960805,0.917481515874437,False,False
15647,0.07541262281632517,0.0991077177153527,False,False
15648,0.00467940302631388,0.007531602280776323,True,True
15649,0.024687020199862894,0.0353739444220829,True,True
15650,0.001616288601452251,0.0028008211044325045,True,True
15651,0.000769255936786637,0.001398389593600879,True,True
15652,0.26563275750075704,0.3113587926330288,False,False
15653,0.7784623164725165,0.8082178326259224,False,False
15654,0.02205670866688363,0.03184535246305179,True,True
15655,0.38786618833906505,0.4369343595407466,False,False
15656,7.926876251282356e-15,9.315427703462769e-14,True,True
15657,1.2563103956803412e-11,8.049985936712869e-11,True,True
15658,1.9611836293119908e-12,1.463475040879682e-11,True,True
15659,0.28633338131212854,0.3330242484459046,False,False
15660,0.003870802869892324,0.006308313167678292,True,True
15661,1.217605094847177e-10,6.610348212911687e-10,True,True
15662,0.008860137663504793,0.013651344821356163,True,True
15663,0.006076602951622295,0.009605024795431892,True,True
15664,0.2633848706031707,0.30910147008626176,False,False
15665,5.801462341834482e-06,1.4803583745227576e-05,True,True
15666,0.07683094814973646,0.10087201834588598,False,False
15667,1.7097745282694594e-15,2.2685372485295632e-14,True,True
15668,1.6871439231637192e-07,5.462033596824072e-07,True,True
15669,2.699099596773816e-09,1.1718497973054134e-08,True,True
15670,1.0345481190579695e-07,3.475655145221008e-07,True,True
15671,0.6329769540977883,0.674230908992434,False,False
15672,0.0001371475875781531,0.0002810134711674291,True,True
15673,0.09455634569380095,0.12208227741856587,False,False
15674,4.7498460464565014e-14,4.838065474795758e-13,True,True
15675,0.4509006227265947,0.4997952042092989,False,False
15676,0.35337539782776506,0.40251615438972976,False,False
15677,1.2515439287300578e-06,3.55131757043557e-06,True,True
15678,1.8590644246014246e-07,5.976058417378045e-07,True,True
15679,0.0008564821427834459,0.0015468613713104055,True,True
15680,1.7620993178653416e-06,4.883726249979749e-06,True,True
15681,8.045430041913882e-19,2.2489450481239856e-17,True,True
15682,0.0006984042055082327,0.0012788777454054187,True,True
15683,0.48870538899034155,0.536944959283098,False,False
15684,0.0005574632217302637,0.0010365059902475843,True,True
15685,1.1016697113264191e-11,7.146580647076189e-11,True,True
15686,1.8137132510067405e-06,5.020332704877654e-06,True,True
15687,0.0017372210498582433,0.002995059245139836,True,True
15688,1.3615967800025112e-05,3.2759866816912786e-05,True,True
15689,8.486919060308728e-09,3.400081789583332e-08,True,True
15690,2.393193797882137e-05,5.54113695998042e-05,True,True
15691,0.00039286533396247107,0.0007455507683402931,True,True
15692,8.298541416648078e-10,3.911522591339578e-09,True,True
15693,3.4130406257813274e-10,1.7094890348034917e-09,True,True
15694,7.91787766616672e-13,6.32368639311281e-12,True,True
15695,0.8089442348326302,0.8352466473452685,False,False
15696,2.695892728463282e-19,8.624360534111703e-18,True,True
15697,0.0018868400134053865,0.0032291617361169056,True,True
15698,0.9205466701210957,0.9316564371868257,False,False
15699,8.571622579646992e-11,4.779689479128527e-10,True,True
15700,1.8878678064295737e-09,8.418408971623873e-09,True,True
15701,0.6862081159629525,0.7238791648302396,False,False
15702,2.9036295634184387e-11,1.74835136661044e-10,True,True
15703,0.6080994429583344,0.6513869831403998,False,False
15704,4.1480137588804993e-07,1.2655764338513005e-06,True,True
15705,4.869435821206589e-12,3.363434778542336e-11,True,True
15706,5.866010186491226e-05,0.0001274978937740764,True,True
15707,0.017972582642604047,0.026318247448587344,True,True
15708,1.0011317858526512e-09,4.655330175129085e-09,True,True
15709,0.0444418384995769,0.06095052080662043,True,False
15710,1.593643863419342e-10,8.444845932689919e-10,True,True
15711,5.463597943030492e-15,6.6373877964734e-14,True,True
15712,0.8885638221514438,0.9042674537653131,False,False
15713,0.00027558043770216286,0.0005361094663631602,True,True
15714,0.000217878712477074,0.00043104154352284165,True,True
15715,5.0621843855391246e-05,0.00011114544389957852,True,True
15716,0.8490280442823062,0.8699780215301524,False,False
15717,2.9658682911501654e-13,2.5736514401910173e-12,True,True
15718,7.304209259292303e-10,3.4674420157811085e-09,True,True
15719,1.43275315485237e-05,3.433320952985808e-05,True,True
15720,2.291413221509706e-05,5.321167280760878e-05,True,True
15721,2.9551824685251246e-10,1.4944606892204778e-09,True,True
15722,7.998944511912906e-07,2.343255323779811e-06,True,True
15723,0.2222678077022824,0.26513439981058756,False,False
15724,0.00015966992117740194,0.00032268342165882297,True,True
15725,0.6070530313349227,0.6504381935868453,False,False
15726,1.0010720248204591e-17,2.1429391857216148e-16,True,True
15727,0.34279182921815987,0.39190793181626155,False,False
15728,3.9337640053466885e-05,8.786626996685292e-05,True,True
15729,0.3541044196609181,0.4032136213593277,False,False
15730,0.6475537817446255,0.6878492024619324,False,False
15731,0.29412312527765017,0.34144056106252313,False,False
15732,1.885947143151367e-05,4.430808771649648e-05,True,True
15733,1.2652577874972559e-08,4.9194976995307445e-08,True,True
15734,0.20417994520460983,0.24567866221422546,False,False
15735,6.611819863606388e-14,6.553022842444082e-13,True,True
15736,0.0004806826860237778,0.0009015083488286571,True,True
15737,0.0077397089273350175,0.012031267139360428,True,True
15738,4.146055998555522e-09,1.7469053018304057e-08,True,True
15739,6.893848842391731e-06,1.7360238885177427e-05,True,True
15740,0.1600966567677351,0.19704116170295125,False,False
15741,0.0223058840571745,0.032188968932227,True,True
15742,3.1593990953838007e-08,1.150476799594333e-07,True,True
15743,0.00206324440741182,0.003512273072333385,True,True
15744,1.9546666490900202e-05,4.582908029727212e-05,True,True
15745,1.884082838635619e-05,4.427040449825577e-05,True,True
15746,2.2521207514312877e-11,1.3815833089835048e-10,True,True
15747,9.483670884729285e-06,2.3387639476616474e-05,True,True
15748,0.23340169515713394,0.2774003635252486,False,False
15749,1.006852400048972e-06,2.9017976661404725e-06,True,True
15750,0.0011505265343858457,0.0020364083894995376,True,True
15751,1.2192253750304987e-09,5.618063044452351e-09,True,True
15752,0.2695106237820774,0.3153905992301441,False,False
15753,0.00209898793996888,0.0035674947523575765,True,True
15754,2.5540005793221596e-17,5.036570777145013e-16,True,True
15755,0.8506371936847534,0.8713167815537572,False,False
15756,1.7650140530251784e-08,6.707131052795855e-08,True,True
15757,0.20990802616209098,0.25192171404405456,False,False
15758,1.2644306985174676e-16,2.137283788345328e-15,True,True
15759,2.4749545089440855e-14,2.6440840533091577e-13,True,True
15760,0.06631735870036948,0.08818661931713362,False,False
15761,1.417086553216113e-08,5.461885365195973e-08,True,True
15762,0.0023838612181407365,0.004015327861094113,True,True
15763,0.240250686712367,0.2846201215852517,False,False
15764,1.9737887784710686e-08,7.444803744123955e-08,True,True
15765,0.029879870394198982,0.04219527189240476,True,True
15766,5.185054815035901e-10,2.5160624137568875e-09,True,True
15767,0.39615755824885424,0.4455482954914685,False,False
15768,1.6650953788285055e-09,7.498572124416693e-09,True,True
15769,0.09019464145993764,0.11687011935346706,False,False
15770,0.017417836622531307,0.025566584047432096,True,True
15771,1.7136253430557167e-06,4.757775281466973e-06,True,True
15772,3.0466891646179723e-21,1.7962988163404598e-19,True,True
15773,6.120619481684495e-06,1.5551360721591358e-05,True,True
15774,1.702376690263122e-07,5.508251980576031e-07,True,True
15775,3.244420911396146e-08,1.1791998999446332e-07,True,True
15776,2.51486703492178e-06,6.800927994407287e-06,True,True
15777,0.002238767224789387,0.0037894085643970865,True,True
15778,8.788575382420663e-23,8.675579413218112e-21,True,True
15779,0.08580736288319647,0.1117047621557814,False,False
15780,4.96421890126574e-07,1.4992461804084903e-06,True,True
15781,0.11492699423152511,0.14600410540885397,False,False
15782,7.273099848750977e-22,5.439082246197971e-20,True,True
15783,0.010779904723142665,0.016356860262827365,True,True
15784,0.003289541665132624,0.0054239603192866356,True,True
15785,1.305499493665973e-05,3.1502310033635535e-05,True,True
15786,1.4076126126662317e-06,3.966803896216828e-06,True,True
15787,2.248940900766976e-08,8.418299904821129e-08,True,True
15788,1.433698384366777e-13,1.3374733778081876e-12,True,True
15789,0.0004533964702839423,0.0008534841477776074,True,True
15790,0.14250959898834847,0.17735417639389955,False,False
15791,4.644431980002529e-06,1.2028869933214944e-05,True,True
15792,1.3438953931413657e-15,1.8208465032562424e-14,True,True
15793,0.002270716288072067,0.003838221514329252,True,True
15794,0.05171474197885325,0.0702115818677059,False,False
15795,0.40924431595250876,0.4585649320931173,False,False
15796,0.08515070766687884,0.11096699418718556,False,False
15797,2.7211090542248575e-11,1.6487954721758826e-10,True,True
15798,0.8520844942841306,0.8725405832103352,False,False
15799,7.960695898684923e-10,3.762095140878114e-09,True,True
15800,1.4064049741108514e-13,1.3139884222696029e-12,True,True
15801,5.813158435425096e-07,1.7407230364355785e-06,True,True
15802,0.00011151836709418495,0.0002316872870176843,True,True
15803,9.940068350238934e-06,2.444337092532065e-05,True,True
15804,0.8958714465567874,0.9106849028638638,False,False
15805,0.00038186777686406487,0.0007259564042397624,True,True
15806,8.01459699971933e-08,2.740541630446386e-07,True,True
15807,0.00012263127418771667,0.0002532220011466418,True,True
15808,2.6347056988278578e-05,6.0581047447426117e-05,True,True
15809,6.104987342996246e-09,2.509247117541284e-08,True,True
15810,3.9735905816532165e-06,1.0411614939793618e-05,True,True
15811,0.7128981330413924,0.7481510994647989,False,False
15812,0.4498773443467414,0.49875697109420863,False,False
15813,1.0337517540681039e-07,3.473655232741975e-07,True,True
15814,1.146455713545163e-05,2.7921342998011008e-05,True,True
15815,3.645094142587159e-05,8.186297622620018e-05,True,True
15816,0.5947672836723434,0.6391269485842084,False,False
15817,8.880407811008491e-17,1.5542963012682035e-15,True,True
15818,2.1238413904248666e-09,9.38586851358137e-09,True,True
15819,0.0008091518520519363,0.0014665930378970936,True,True
15820,2.7506203874691324e-16,4.3158008350162816e-15,True,True
15821,0.0005743723575828513,0.001065651646143675,True,True
15822,0.010801323092495476,0.016386480760767486,True,True
15823,0.6693668446119445,0.7085362892568223,False,False
15824,1.6351959864895855e-05,3.878622911795632e-05,True,True
15825,8.062824820357742e-09,3.242963882926193e-08,True,True
15826,0.42085293828195436,0.470108923945733,False,False
15827,7.7692685878587635e-25,1.677446528527637e-22,True,True
15828,0.6303498944569627,0.6717225604061459,False,False
15829,3.168857811603366e-05,7.179281140386643e-05,True,True
15830,8.381908897822255e-13,6.6634825683331546e-12,True,True
15831,0.5519936729425219,0.5981489587305272,False,False
15832,0.06833187646555595,0.0906700334850971,False,False
15833,0.38738776342298187,0.4365092696583401,False,False
15834,2.4577707394930074e-08,9.08970017656641e-08,True,True
15835,0.5581971720324999,0.6043025723420089,False,False
15836,1.142397254515766e-05,2.7830930153377318e-05,True,True
15837,0.9619352736612288,0.9671981754553127,False,False
15838,7.003798570408559e-09,2.8495200259964168e-08,True,True
15839,0.3768000596604083,0.4259403893884016,False,False
15840,6.658882807350909e-05,0.0001437183914255209,True,True
15841,3.442590248395329e-07,1.0633067502418971e-06,True,True
15842,2.8986717636876642e-11,1.7459747112170292e-10,True,True
15843,1.518700221132175e-08,5.835308345208702e-08,True,True
15844,0.0004696919143259822,0.0008822363618550987,True,True
15845,0.11797882373476491,0.14950734888630163,False,False
15846,4.597572395883734e-05,0.0001016159968511918,True,True
15847,0.33752939689880423,0.38650539118565846,False,False
15848,0.04640728124841255,0.06342969316131333,True,False
15849,0.9025552629714548,0.9162930281988647,False,False
15850,0.9442146273802148,0.9522626941440371,False,False
15851,1.6128048994537463e-12,1.2177099929223543e-11,True,True
15852,0.8551653515991394,0.8751299585158917,False,False
15853,3.123985318789792e-06,8.315384650553722e-06,True,True
15854,0.8702892952707508,0.8883913948946535,False,False
15855,1.8493529195375986e-13,1.6832229549532147e-12,True,True
15856,4.2166242517254655e-12,2.953859851928525e-11,True,True
15857,0.015623997760044256,0.023088499683897735,True,True
15858,0.00013732640514977745,0.00028127977815537174,True,True
15859,0.8781410363492979,0.895295467595262,False,False
15860,0.03420058249213938,0.04787416437498644,True,True
15861,0.013715158561776374,0.02044609631987287,True,True
15862,0.0018014171066559627,0.003095541680839725,True,True
15863,0.8430540782013873,0.8648826652965714,False,False
15864,0.06660941699299677,0.08852047684852829,False,False
15865,7.844905953067837e-07,2.3004710633041403e-06,True,True
15866,0.011724342794705675,0.017696637988513807,True,True
15867,1.992389596146095e-05,4.668185307666321e-05,True,True
15868,1.998623003379347e-06,5.492556853862269e-06,True,True
15869,0.5693605671715782,0.6151544060222037,False,False
15870,2.4902341536905187e-11,1.517417813227644e-10,True,True
15871,0.009871144006458568,0.015074612156256346,True,True
15872,4.6812624218199155e-05,0.00010335992885600593,True,True
15873,0.6691267819606729,0.708368988746821,False,False
15874,0.49812318815821377,0.5459728491487306,False,False
15875,0.22413708714591998,0.26708754779925276,False,False
15876,3.1175930452230604e-08,1.1359717328881748e-07,True,True
15877,0.9591643089207764,0.9649175073728402,False,False
15878,2.016394609885339e-22,1.7663053927009613e-20,True,True
15879,0.5124743411291697,0.5600015894850646,False,False
15880,0.012779895903311678,0.019165960737017908,True,True
15881,0.017407569029925435,0.025555855782439182,True,True
15882,1.1783480008207167e-11,7.59267501461316e-11,True,True
15883,0.46443023102830605,0.5132112992396844,False,False
15884,3.4051819374166156e-07,1.0525052418835576e-06,True,True
15885,0.04747033890592482,0.0647902429169512,True,False
15886,3.942744232229995e-16,5.943360088287361e-15,True,True
15887,5.808580888192827e-06,1.4817370768389116e-05,True,True
15888,0.0016684138767753245,0.0028835165680394597,True,True
15889,1.328777101431809e-08,5.150241065118803e-08,True,True
15890,1.6603806134693107e-07,5.38608061311217e-07,True,True
15891,0.00012556534082289043,0.00025890919822337455,True,True
15892,0.38483717151903507,0.43411663432096975,False,False
15893,0.1375469356484653,0.1719336695605816,False,False
15894,1.2881961666226767e-16,2.1689657678759007e-15,True,True
15895,0.18028873593435438,0.21953111392584562,False,False
15896,1.2046093044672269e-10,6.548025718902248e-10,True,True
15897,0.005552161461619535,0.008830196027386989,True,True
15898,1.2163118226234799e-05,2.9473680370066788e-05,True,True
15899,1.408877622459202e-17,2.9323326419256284e-16,True,True
15900,0.02358101724016787,0.03390163721903295,True,True
15901,0.3369219745711335,0.3858354067428791,False,False
15902,0.03318757780829901,0.046546675865743715,True,True
15903,6.918962578819207e-11,3.906048318598098e-10,True,True
15904,8.35820014069846e-09,3.353179457282069e-08,True,True
15905,0.037038164899868276,0.05153719683006239,True,False
15906,9.422641676803747e-17,1.6359410549425602e-15,True,True
15907,0.49405216157927,0.541888958176628,False,False
15908,1.5521940694352564e-18,3.984272295615758e-17,True,True
15909,0.3533504357941074,0.40251426167775833,False,False
15910,5.192442782538446e-13,4.2980090593364466e-12,True,True
15911,0.0025530415822185874,0.004279013615293111,True,True
15912,2.9495130316618534e-05,6.717046454390766e-05,True,True
15913,0.0023772495288650417,0.004004581727073973,True,True
15914,4.486481506537788e-06,1.1652979706125438e-05,True,True
15915,0.029679889508288666,0.04194715628370176,True,True
15916,1.3544526898033216e-07,4.461042939247356e-07,True,True
15917,2.6948472461568465e-24,4.6092560571643095e-22,True,True
15918,4.46364823659088e-06,1.1597160969635652e-05,True,True
15919,0.734963912844222,0.7676240383545305,False,False
15920,0.00017184068922009298,0.00034566230860236447,True,True
15921,1.0253225155524364e-08,4.032888537378948e-08,True,True
15922,7.287131514603381e-12,4.8830565133736775e-11,True,True
15923,0.0003614608902797194,0.0006897422820702698,True,True
15924,5.989466112534971e-18,1.3578481245937221e-16,True,True
15925,0.003006345307809427,0.004984606506613672,True,True
15926,0.059482373272524015,0.0798074726612597,False,False
15927,5.75495044965842e-06,1.4695752995986579e-05,True,True
15928,0.00012043430720607385,0.0002489235052626137,True,True
15929,1.5727406617481165e-05,3.744362587058808e-05,True,True
15930,0.5033177203386057,0.5510174037040287,False,False
15931,2.0502369014329747e-16,3.3100787357247326e-15,True,True
15932,0.8709375211681346,0.8888955263015199,False,False
15933,1.333585893503017e-06,3.7723426085254004e-06,True,True
15934,0.0009035290452065088,0.0016253737640260794,True,True
15935,0.0034515156766216698,0.005673701904428523,True,True
15936,0.10140822555665253,0.13017961629569538,False,False
15937,0.00700678869694867,0.010956035005411683,True,True
15938,1.578365052506664e-16,2.6268069635888844e-15,True,True
15939,1.9956380935961894e-15,2.5979388143838865e-14,True,True
15940,0.13161589946814914,0.16526127804275884,False,False
15941,4.511540116565043e-06,1.1709263148086106e-05,True,True
15942,0.0016553936894387613,0.002862841724402303,True,True
15943,7.133370321929518e-10,3.390068014066917e-09,True,True
15944,0.0007620919315749498,0.0013863877546290287,True,True
15945,0.2136452031078324,0.25590908914767746,False,False
15946,1.892593201301242e-09,8.437302594188118e-09,True,True
15947,6.64747317524022e-05,0.00014349006510342972,True,True
15948,3.5541849638572803e-10,1.7753945390099915e-09,True,True
15949,1.408817474145502e-06,3.969551764127149e-06,True,True
15950,1.1428615414756239e-05,2.7838315184703047e-05,True,True
15951,2.742278274626566e-11,1.6592944726505753e-10,True,True
15952,0.0005237106076121203,0.0009772197825123545,True,True
15953,1.500988721540887e-17,3.101624421605123e-16,True,True
15954,9.738292859967836e-24,1.4321671926012042e-21,True,True
15955,7.81151261064012e-10,3.695067917546771e-09,True,True
15956,0.03173280641014613,0.044636774752485495,True,True
15957,0.13325159914799958,0.16707224381490005,False,False
15958,4.362786863775242e-05,9.67610002204613e-05,True,True
15959,0.0005091908695186394,0.000952080557520781,True,True
15960,9.858876099237058e-05,0.00020677786528149704,True,True
15961,0.5291334238753826,0.5763417337608597,False,False
15962,1.8584790462261385e-10,9.734756071424056e-10,True,True
15963,1.245132053826663e-14,1.4049416218063752e-13,True,True
15964,0.00014961419789406543,0.00030395472252119315,True,True
15965,4.9171050698955804e-14,4.987844397090203e-13,True,True
15966,8.818153838665623e-06,2.1861883978609163e-05,True,True
15967,2.071289277642874e-07,6.612737436939688e-07,True,True
15968,3.663057954023843e-06,9.642447229851819e-06,True,True
15969,0.9033737265791864,0.9168545400772836,False,False
15970,0.00026249475555594105,0.0005129231792007811,True,True
15971,0.0006641740667499704,0.0012216361800581066,True,True
15972,0.0123321826422436,0.018542819666181407,True,True
15973,0.046040007534445766,0.06297736401595935,True,False
15974,1.561684185115517e-12,1.1842885995553363e-11,True,True
15975,4.263470173752432e-16,6.398909405002021e-15,True,True
15976,0.10844667512382776,0.13853555518480548,False,False
15977,0.1234179080621267,0.15578287021578538,False,False
15978,0.03470100305834533,0.048535327328387626,True,True
15979,5.972821576784543e-12,4.0590280385111323e-11,True,True
15980,0.011495865844753695,0.017376068113406255,True,True
15981,6.417863802864637e-14,6.38254689237225e-13,True,True
15982,0.364738560195623,0.4139038709439261,False,False
15983,1.4216429075862515e-07,4.671653267748239e-07,True,True
15984,0.18754242453037095,0.22754567943265616,False,False
15985,0.0002586286733738647,0.0005059234891329989,True,True
15986,2.914768498167104e-11,1.752614890561668e-10,True,True
15987,5.058817763548437e-10,2.4582581396708654e-09,True,True
15988,0.001855454423143195,0.0031814367404266694,True,True
15989,7.030382249756247e-09,2.8596621936552663e-08,True,True
15990,0.2897039175604706,0.3366950468149307,False,False
15991,0.0001374442615080266,0.00028148780291062945,True,True
15992,6.496172483287978e-07,1.931188773856476e-06,True,True
15993,3.0835976943960063e-29,6.364540526052658e-26,True,True
15994,1.0795226395638358e-06,3.092662288302697e-06,True,True
15995,0.002884814787954379,0.004795994173988249,True,True
15996,0.890995281944814,0.9062613928165723,False,False
15997,0.015550770781158692,0.022997993771467887,True,True
15998,1.0453771335718201e-13,1.0038293486633236e-12,True,True
15999,0.21160113497550248,0.2537196862052283,False,False
16000,0.041976468940096906,0.057881824787689495,True,False
16001,0.3781640635752116,0.4272865588502701,False,False
16002,0.05893527332926436,0.07915003084529595,False,False
16003,0.0002478482040380097,0.00048621141548451253,True,True
16004,3.3833432421820443e-17,6.465404259811373e-16,True,True
16005,0.3620484579456249,0.4111752751962836,False,False
16006,0.0060310404823480926,0.00953736949217899,True,True
16007,0.00026594901173203827,0.0005189505453146912,True,True
16008,0.6157631528608959,0.6584937765056318,False,False
16009,0.00015897283281143395,0.0003215173882341528,True,True
16010,1.584233108297244e-10,8.402710146096066e-10,True,True
16011,0.02832442624882392,0.040175487848522144,True,True
16012,0.028092055503077806,0.03987489205649687,True,True
16013,2.5380703630755974e-13,2.2358574973039747e-12,True,True
16014,0.00032541998317465895,0.0006262957006842951,True,True
16015,0.26693788118128353,0.3126764237460451,False,False
16016,0.00025279965728795475,0.0004951937951751239,True,True
16017,3.2160962906814577e-07,9.978100470819357e-07,True,True
16018,0.09770142111984535,0.12574817835235647,False,False
16019,0.13187648695018303,0.16551629701136383,False,False
16020,6.900639945468167e-07,2.0443929867597767e-06,True,True
16021,1.1139545197204778e-20,5.39035415354937e-19,True,True
16022,9.616857429412331e-09,3.812097569827858e-08,True,True
16023,1.8769305837468467e-20,8.646393555793808e-19,True,True
16024,0.13402376934428414,0.16796725300511525,False,False
16025,4.2500998955721665e-08,1.5175790759820003e-07,True,True
16026,7.550477087035027e-13,6.06005668092886e-12,True,True
16027,0.14501391109838582,0.18014636230581155,False,False
16028,0.1369748414449121,0.17125572743438203,False,False
16029,0.000246945074513891,0.00048460481224894543,True,True
16030,1.961353383638795e-14,2.1376895711268254e-13,True,True
16031,3.767061418774662e-05,8.443750617533707e-05,True,True
16032,0.5971064121501559,0.641241655470219,False,False
16033,0.00031784380378288037,0.0006130123602042267,True,True
16034,1.0134014246689427e-08,3.9905424233316584e-08,True,True
16035,0.6572508653525319,0.6969069910977773,False,False
16036,3.3350723697740916e-07,1.0328679667954005e-06,True,True
16037,0.01095628595607177,0.01660698779425637,True,True
16038,0.0003271621673246322,0.0006291580140858311,True,True
16039,1.1949010201998764e-18,3.180572438205372e-17,True,True
16040,0.14845888290331957,0.18410819828821576,False,False
16041,2.253056785838702e-06,6.136143146045022e-06,True,True
16042,0.01257656690836107,0.018880698126526242,True,True
16043,0.018584916319356964,0.027171160241781615,True,True
16044,0.6205538432933995,0.6625095879669659,False,False
16045,0.8988894579977736,0.912893320806087,False,False
16046,0.450315776524987,0.4991789681384209,False,False
16047,0.5639405682978034,0.6098749807542916,False,False
16048,0.002313952447604948,0.003907098869355437,True,True
16049,1.4452146273604214e-06,4.062167700561549e-06,True,True
16050,0.5878489701853051,0.6326765285621548,False,False
16051,0.010241652407606255,0.015597606382920515,True,True
16052,1.0120901893694485e-11,6.610154261382692e-11,True,True
16053,8.051186441110125e-05,0.00017143380472103712,True,True
16054,0.3413587213137089,0.39047622240063046,False,False
16055,2.4209724312361077e-09,1.0574538242630533e-08,True,True
16056,1.925511258299635e-18,4.8137781457490876e-17,True,True
16057,0.0011406660299128166,0.002020404559288825,True,True
16058,3.559577778482483e-24,5.746888422736905e-22,True,True
16059,0.06628037621677613,0.08814422626210991,False,False
16060,0.01412973233694909,0.021015163678071075,True,True
16061,0.1415646189644481,0.17633057845633002,False,False
16062,2.4684424880318183e-06,6.684800749451271e-06,True,True
16063,2.9492770448984915e-22,2.473240822845701e-20,True,True
16064,0.9287837261881693,0.938727993792454,False,False
16065,7.442079382329474e-17,1.3212941554958035e-15,True,True
16066,1.0926552598609517e-16,1.8633385601281283e-15,True,True
16067,0.4091896616868764,0.4585334331629989,False,False
16068,0.0002155533679589937,0.00042678331593027117,True,True
16069,0.0015520399632328742,0.0026957058480643376,True,True
16070,0.5736091603109172,0.6191638493108658,False,False
16071,2.0773682927701907e-11,1.2857949572771422e-10,True,True
16072,0.22456281715550525,0.26752104450461023,False,False
16073,1.2830189367823779e-05,3.09988141719099e-05,True,True
16074,0.7879773856995388,0.8167222258330553,False,False
16075,2.0944562826471162e-13,1.883484241682922e-12,True,True
16076,4.9540592447769855e-09,2.0607120985678406e-08,True,True
16077,1.5493530043394757e-08,5.9372389418732126e-08,True,True
16078,1.7235299240929986e-11,1.0815103319544698e-10,True,True
16079,9.483545612039724e-05,0.0001994743095677417,True,True
16080,0.04306702383946797,0.05922015735308519,True,False
16081,3.6843973385825756e-21,2.1215988008004663e-19,True,True
16082,3.230101741181558e-07,1.0017954682030774e-06,True,True
16083,0.05436342042681534,0.07348420092904813,False,False
16084,1.2473155455653454e-09,5.73678808563401e-09,True,True
16085,2.060701122999405e-26,1.0787458151459006e-23,True,True
16086,6.361487843422582e-05,0.00013776445091528785,True,True
